used_car_id,listing_url,car_model,brand,color,fuel_type,price,depreciation_per_year,registration_date,coe_left,mileage,manufactured_year,road_tax_per_year,transmission,dereg_value,omv,coe_value,arf,engine_capacity_cc,power,curb_weight,no_of_owners,vehicle_type,scraped_datetime,posted_datetime,updated_datetime,active
1208219,https://www.sgcarmart.com/used_cars/info.php?ID=1208219&DL=2200&utm_content=SLeligible,BENTLEY FLYING SPUR W12 AUTO,BENTLEY,Silver,Petrol,1190000.000000000,137350.000000000,2023-06-22,3000,99,2023,7000.000000000,Auto,136685.000000000,240955.000000000,95856.000000000,470101.000000000,5950,467,2512,1,Luxury Sedan,2025-04-01 12:04:10.204594,2025-02-07,2025-02-07,True
1380525,https://www.sgcarmart.com/used_cars/info.php?ID=1380525&DL=4413,CHEVROLET CORVETTE STINGRAY,CHEVROLET,Grey,Petrol,888888.000000000,97940.000000000,2023-04-14,2932,10000,2023,7332.000000000,Auto,229091.000000000,119640.000000000,95856.000000000,203208.000000000,6162,369,1530,2,Sports Car,2025-04-01 02:32:08.122050,2025-03-06,2025-03-17,True
1371029,https://www.sgcarmart.com/used_cars/info.php?ID=1371029&DL=4720&utm_content=SLeligible,CITROEN C5 AIRCROSS 1.2 FEEL,CITROEN,Black,Petrol,118800.000000000,13060.000000000,2023-11-27,3155,24000,2023,508.000000000,Auto,93354.000000000,24575.000000000,106000.000000000,11405.000000000,1199,96,1423,1,SUV,2025-04-01 20:28:22.531042,2025-01-26,2025-02-16,True
1284821,https://www.sgcarmart.com/used_cars/info.php?ID=1284821&DL=3489&utm_content=SLeligible,DAIHATSU COPEN GR SPORT AUTO 660 CVT,DAIHATSU,White,Petrol,155800.000000000,17550.000000000,2023-09-25,3093,15356,2023,326.000000000,Auto,86436.000000000,26213.000000000,95202.000000000,13699.000000000,658,47,870,1,Sports Car,2025-04-01 02:46:56.755793,2025-03-05,2025-03-29,True
1349214,https://www.sgcarmart.com/used_cars/info.php?ID=1349214&DL=4386&utm_content=SLeligible,FERRARI 296 GTB,FERRARI,Red,Petrol-Electric,1150000.000000000,93300.000000000,2023-08-12,3050,2500,2023,2376.000000000,Auto,453485.000000000,362787.000000000,105524.000000000,738132.000000000,2992,625,1458,2,Sports Car,2025-04-01 01:35:03.286889,2025-03-10,2025-03-10,True
1364252,https://www.sgcarmart.com/used_cars/info.php?ID=1364252&DL=3975&utm_content=SLeligible,FERRARI 296 GTB,FERRARI,Red,Petrol-Electric,1258000.000000000,120260.000000000,2023-01-20,2845,4500,2023,2376.000000000,Auto,559852.000000000,316636.000000000,105459.000000000,636600.000000000,2992,610,1660,2,Sports Car,2025-03-30 20:48:23.614836,2025-03-30,2025-03-30,True
1384575,https://www.sgcarmart.com/used_cars/info.php?ID=1384575&DL=3003,FERRARI 812 COMPETIZIONE,FERRARI,Red,Petrol,4200000.000000000,433890.000000000,2023-04-13,2932,1500,2023,7854.000000000,Auto,1149969.000000000,674767.000000000,102002.000000000,1424490.000000000,6496,607,1665,1,Sports Car,2025-03-31 16:52:32.787562,2025-03-20,2025-03-20,True
1368320,https://www.sgcarmart.com/used_cars/info.php?ID=1368320&DL=2511&utm_content=SLeligible,FERRARI F8 SPIDER,FERRARI,Green,Petrol,1270000.000000000,116410.000000000,2023-03-03,2885,3800,2023,3796.000000000,Auto,606493.000000000,343018.000000000,107889.000000000,694640.000000000,3902,530,1600,1,Sports Car,2025-03-31 14:41:11.916965,2025-03-23,2025-03-23,True
1358579,https://www.sgcarmart.com/used_cars/info.php?ID=1358579&DL=2356&utm_content=SLeligible,FERRARI F8 SPIDER S-A,FERRARI,Black,Petrol,1290000.000000000,112720.000000000,2023-04-11,2930,3000,2023,3796.000000000,Auto,652965.000000000,376533.000000000,95856.000000000,768373.000000000,3902,530,1505,1,Sports Car,2025-03-31 00:02:22.109499,2025-03-29,2025-03-29,True
1358579,https://www.sgcarmart.com/used_cars/info.php?ID=1358579&DL=2356&utm_content=SLeligible,FERRARI F8 SPIDER S-A,FERRARI,Black,Petrol,1290000.000000000,112720.000000000,2023-04-11,2930,3000,2023,3796.000000000,Auto,652965.000000000,376533.000000000,95856.000000000,768373.000000000,3902,530,1505,1,Sports Car,2025-03-31 00:07:49.634642,2025-03-29,2025-03-29,True
1375909,https://www.sgcarmart.com/used_cars/info.php?ID=1375909&DL=3003&utm_content=SLeligible,FERRARI PORTOFINO M,FERRARI,Red,Petrol,1080000.000000000,105230.000000000,2023-02-23,2876,7520,2023,3724.000000000,Auto,461353.000000000,253246.000000000,112001.000000000,497142.000000000,3855,456,1675,1,Sports Car,2025-04-01 10:09:11.222963,2025-02-19,2025-03-03,True
1369467,https://www.sgcarmart.com/used_cars/info.php?ID=1369467&DL=3350&utm_content=SLeligible,FERRARI PORTOFINO M,FERRARI,Silver,Petrol,1020800.000000000,94820.000000000,2023-04-14,2932,1760,2023,3724.000000000,Auto,474212.000000000,262364.000000000,107889.000000000,517201.000000000,3855,456,1675,3,Sports Car,2025-04-01 04:08:15.478522,2025-02-24,2025-03-20,True
1375311,https://www.sgcarmart.com/used_cars/info.php?ID=1375311&DL=2511&utm_content=SLeligible,FERRARI ROMA,FERRARI,White,Petrol,980000.000000000,91750.000000000,2023-02-17,2870,4200,2023,3724.000000000,Auto,468070.000000000,260524.000000000,105524.000000000,513153.000000000,3855,456,1580,1,Sports Car,2025-04-01 10:24:18.196357,2025-02-17,2025-02-17,True
1376711,https://www.sgcarmart.com/used_cars/info.php?ID=1376711&DL=3064&utm_content=SLeligible,FERRARI SF90 SPIDER,FERRARI,Red,Petrol-Electric,2338888.000000000,225770.000000000,2023-01-11,2834,2800,2023,4231.000000000,Auto,956415.000000000,555968.000000000,108006.000000000,1163130.000000000,3990,735,1850,1,Sports Car,2025-04-01 09:53:34.724497,2025-02-21,2025-03-26,True
1356909,https://www.sgcarmart.com/used_cars/info.php?ID=1356909&DL=3973&utm_content=SLeligible,FERRARI SF90 STRADALE,FERRARI,Red,Petrol-Electric,2070000.000000000,190400.000000000,2023-05-09,2926,2400,2023,4231.000000000,Auto,873647.000000000,505847.000000000,105002.000000000,1052860.000000000,3990,735,1775,1,Sports Car,2025-04-01 19:20:44.689758,2025-02-04,2025-02-04,True
1311823,https://www.sgcarmart.com/used_cars/info.php?ID=1311823&DL=2511&utm_content=SLeligible,FERRARI SF90 STRADALE,FERRARI,Red,Petrol-Electric,2080000.000000000,196610.000000000,2023-03-07,2888,800,2023,4231.000000000,Auto,866980.000000000,499549.000000000,110524.000000000,1039010.000000000,3990,735,1775,1,Sports Car,2025-03-31 23:21:50.341912,2025-03-16,2025-03-16,True
1385279,https://www.sgcarmart.com/used_cars/info.php?ID=1385279&DL=3892,HONDA FIT BASIC 1.3 CVT,HONDA,Grey,Petrol,110688.000000000,13150.000000000,2023-06-21,3000,17605,2023,578.000000000,Auto,74156.000000000,16225.000000000,88007.000000000,5000.000000000,1317,72,1070,1,Hatchback,2025-03-31 15:25:18.313803,2025-03-22,2025-03-23,True
1241943,https://www.sgcarmart.com/used_cars/info.php?ID=1241943&DL=3359&utm_content=SLeligible,HONDA FREED 1.5G CVT,HONDA,Blue,Petrol,146800.000000000,16600.000000000,2023-05-05,2923,13500,2023,682.000000000,Auto,88906.000000000,23333.000000000,88007.000000000,24667.000000000,1496,95,1360,1,MPV,2025-03-31 15:28:45.364946,2025-03-22,2025-03-22,True
1258223,https://www.sgcarmart.com/used_cars/info.php?ID=1258223&DL=2448&utm_content=SLeligible,HONDA N-BOX L 660 AUTO,HONDA,Green,Petrol,145800.000000000,16420.000000000,2023-12-21,3178,39,2023,326.000000000,Auto,74166.000000000,15456.000000000,88020.000000000,5000.000000000,658,43,900,1,Hatchback,2025-04-01 02:35:37.292354,2025-03-06,2025-03-26,True
1367795,https://www.sgcarmart.com/used_cars/info.php?ID=1367795&DL=2349&utm_content=SLeligible,HONDA SHUTTLE 1.5 HYBRID AUTO SENSING,HONDA,Silver,Petrol-Electric,139800.000000000,15340.000000000,2023-12-30,3188,41197,2023,682.000000000,Auto,96229.000000000,24265.000000000,110001.000000000,10971.000000000,1496,101,1200,1,Stationwagon,2025-03-31 15:52:18.669949,2025-03-22,2025-03-22,True
1348534,https://www.sgcarmart.com/used_cars/info.php?ID=1348534&DL=1256&utm_content=SLeligible,HONDA SHUTTLE 1.5G CVT,HONDA,Black,Petrol,103838.000000000,12910.000000000,2023-01-31,2854,20000,2023,682.000000000,Auto,66685.000000000,20217.000000000,80000.000000000,5304.000000000,1496,95,1130,1,Stationwagon,2025-04-01 10:19:43.222275,2025-02-18,2025-02-18,True
1289085,https://www.sgcarmart.com/used_cars/info.php?ID=1289085&DL=3587&utm_content=SLeligible,HONDA SHUTTLE HYBRID 1.5G AUTO,HONDA,White,Petrol-Electric,163888.000000000,18300.000000000,2023-11-14,3142,23093,2023,682.000000000,Auto,125787.000000000,24986.000000000,146002.000000000,11981.000000000,1496,101,1190,1,Stationwagon,2025-04-01 00:07:19.781058,2025-03-15,2025-03-15,True
1289085,https://www.sgcarmart.com/used_cars/info.php?ID=1289085&DL=3587&utm_content=SLeligible,HONDA SHUTTLE HYBRID 1.5G AUTO,HONDA,White,Petrol-Electric,163888.000000000,18300.000000000,2023-11-14,3142,23093,2023,682.000000000,Auto,125787.000000000,24986.000000000,146002.000000000,11981.000000000,1496,101,1190,1,Stationwagon,2025-04-01 00:00:09.151794,2025-03-15,2025-03-15,True
1228459,https://www.sgcarmart.com/used_cars/info.php?ID=1228459&DL=3350&utm_content=SLeligible,HONDA STEPWAGON G WELCAB 7-SEATER 1.5 CVT,HONDA,Silver,Petrol,188800.000000000,21710.000000000,2023-03-17,2897,481,2023,682.000000000,Auto,115838.000000000,28457.000000000,115501.000000000,31840.000000000,1496,110,1740,2,MPV,2025-04-01 20:24:50.032954,2025-01-27,2025-03-23,True
1381647,https://www.sgcarmart.com/used_cars/info.php?ID=1381647&DL=2870,HONDA VEZEL 1.5G CVT,HONDA,Black,Petrol,126988.000000000,14860.000000000,2023-08-14,3052,35000,2023,682.000000000,Auto,83349.000000000,19126.000000000,99499.000000000,5000.000000000,1496,87,1250,1,SUV,2025-04-01 01:30:08.799733,2025-03-10,2025-03-12,True
1379268,https://www.sgcarmart.com/used_cars/info.php?ID=1379268&DL=3175,HONDA VEZEL 1.5G CVT,HONDA,Black,Petrol,125300.000000000,14490.000000000,2023-09-18,3086,35660,2023,682.000000000,Auto,80791.000000000,20072.000000000,96206.000000000,5101.000000000,1496,87,1250,1,SUV,2025-04-01 03:15:04.817750,2025-03-02,2025-03-25,True
1386284,https://www.sgcarmart.com/used_cars/info.php?ID=1386284&DL=1123,HONDA VEZEL 1.5G CVT,HONDA,White,Petrol,121800.000000000,14830.000000000,2023-02-17,2871,69022,2023,682.000000000,Auto,71202.000000000,23325.000000000,81089.000000000,9655.000000000,1496,87,1250,1,SUV,2025-03-31 03:08:53.773473,2025-03-26,2025-03-27,True
1385629,https://www.sgcarmart.com/used_cars/info.php?ID=1385629&DL=1337,HONDA VEZEL 1.5G CVT,HONDA,White,Petrol,124800.000000000,15170.000000000,2023-04-18,2937,44108,2023,682.000000000,Auto,68854.000000000,20221.000000000,81089.000000000,5310.000000000,1496,87,1250,1,SUV,2025-03-31 14:27:03.307306,2025-03-24,2025-03-24,True
1378006,https://www.sgcarmart.com/used_cars/info.php?ID=1378006&DL=3283&utm_content=SLeligible,HONDA VEZEL 1.5G CVT,HONDA,White,Petrol,124800.000000000,14690.000000000,2023-07-26,3034,24888,2023,682.000000000,Auto,79912.000000000,19602.000000000,95202.000000000,5000.000000000,1496,87,1250,1,SUV,2025-03-31 01:39:08.622267,2025-03-28,2025-03-28,True
1301715,https://www.sgcarmart.com/used_cars/info.php?ID=1301715&DL=8008&utm_content=SLeligible,HONDA VEZEL 1.5G CVT,HONDA,White,Petrol,158000.000000000,17810.000000000,2023-12-21,3179,6800,2023,682.000000000,Auto,71750.000000000,18190.000000000,85000.000000000,5000.000000000,1496,87,1250,1,SUV,2025-03-31 02:51:25.264309,2025-03-27,2025-03-27,True
1361139,https://www.sgcarmart.com/used_cars/info.php?ID=1361139&DL=4356&utm_content=SLeligible,HONDA VEZEL 1.5G CVT,HONDA,White,Petrol,120388.000000000,14970.000000000,2023-02-14,2867,22000,2023,682.000000000,Auto,71490.000000000,19050.000000000,86000.000000000,5000.000000000,1496,87,1250,1,SUV,2025-04-01 02:20:46.868648,2025-03-07,2025-03-28,True
1384080,https://www.sgcarmart.com/used_cars/info.php?ID=1384080&DL=4025,HONDA VEZEL 1.5G CVT,HONDA,White,Petrol,120800.000000000,14960.000000000,2023-02-23,2878,59000,2023,682.000000000,Auto,71749.000000000,19620.000000000,86000.000000000,5000.000000000,1496,87,1250,1,SUV,2025-03-30 21:13:59.613203,2025-03-30,2025-03-30,True
1344641,https://www.sgcarmart.com/used_cars/info.php?ID=1344641&DL=4465&utm_content=SLeligible,HONDA VEZEL 1.5G CVT,HONDA,Black,Petrol,131800.000000000,14780.000000000,2023-12-27,3186,20000,2023,682.000000000,Auto,71751.000000000,17866.000000000,85001.000000000,5000.000000000,1496,87,1250,1,SUV,2025-03-30 21:09:45.213474,2025-03-30,2025-03-30,True
1345239,https://www.sgcarmart.com/used_cars/info.php?ID=1345239&DL=2016&utm_content=SLeligible,HONDA VEZEL 1.5G CVT,HONDA,White,Petrol,130000.000000000,15170.000000000,2023-08-25,3063,20000,2023,682.000000000,Auto,83750.000000000,19600.000000000,100000.000000000,5000.000000000,1496,87,1250,1,SUV,2025-04-01 03:08:26.672400,2025-03-03,2025-03-05,True
1238413,https://www.sgcarmart.com/used_cars/info.php?ID=1238413&DL=2958&utm_content=SLeligible,HONDA VEZEL 1.5G CVT,HONDA,Black,Petrol,145000.000000000,16730.000000000,2023-10-06,3103,88,2023,682.000000000,Auto,86950.000000000,18251.000000000,104000.000000000,5000.000000000,1496,87,1250,1,SUV,2025-04-01 19:31:13.803310,2025-02-02,2025-02-27,True
1385631,https://www.sgcarmart.com/used_cars/info.php?ID=1385631&DL=2140,HYUNDAI CN7 AVANTE 1.6 DOHC CVT S,HYUNDAI,White,Petrol,122800.000000000,14540.000000000,2023-07-07,3015,18000,2023,742.000000000,Auto,72995.000000000,18483.000000000,86556.000000000,5000.000000000,1598,90,1280,1,Mid-Sized Sedan,2025-03-31 14:27:25.747447,2025-03-24,2025-03-24,True
1384665,https://www.sgcarmart.com/used_cars/info.php?ID=1384665&DL=3597,HYUNDAI CN7 AVANTE 1.6 DOHC CVT S/R,HYUNDAI,Grey,Petrol,122888.000000000,14880.000000000,2023-03-10,2891,20744,2023,742.000000000,Auto,70932.000000000,23068.000000000,80501.000000000,9296.000000000,1598,90,1280,1,Mid-Sized Sedan,2025-03-31 16:28:05.670036,2025-03-21,2025-03-21,True
1385153,https://www.sgcarmart.com/used_cars/info.php?ID=1385153&DL=4473,HYUNDAI LX2 PALISADE PE 3.5 AT 7 SEATER SR,HYUNDAI,Silver,Petrol,244888.000000000,24990.000000000,2023-12-14,3172,2300,2023,3122.000000000,Auto,149120.000000000,43404.000000000,135336.000000000,54468.000000000,3470,204,1948,1,SUV,2025-03-31 15:45:18.548079,2025-03-22,2025-03-22,True
1355207,https://www.sgcarmart.com/used_cars/info.php?ID=1355207&DL=2140&utm_content=SLeligible,HYUNDAI OS KONA HEV 1.6 DCT S/R,HYUNDAI,Green,Petrol-Electric,122800.000000000,14490.000000000,2023-01-16,2840,65000,2023,732.000000000,Auto,77015.000000000,30347.000000000,80000.000000000,19486.000000000,1580,96,1376,1,SUV,2025-03-31 17:29:23.846682,2025-03-19,2025-03-26,True
1363109,https://www.sgcarmart.com/used_cars/info.php?ID=1363109&DL=2140&utm_content=SLeligible,HYUNDAI OS KONA HEV 1.6 DCT S/R,HYUNDAI,Grey,Petrol-Electric,124800.000000000,14570.000000000,2023-02-15,2869,68000,2023,732.000000000,Auto,82692.000000000,30624.000000000,86000.000000000,19874.000000000,1580,96,1376,1,SUV,2025-03-31 15:41:11.309824,2025-03-22,2025-03-22,True
1385587,https://www.sgcarmart.com/used_cars/info.php?ID=1385587&DL=2140,HYUNDAI OS KONA HEV 1.6 DCT S/R,HYUNDAI,White,Petrol-Electric,127800.000000000,14540.000000000,2023-05-08,2926,38000,2023,732.000000000,Auto,92055.000000000,30575.000000000,96501.000000000,19805.000000000,1580,96,1376,1,SUV,2025-03-31 14:19:55.780290,2025-03-24,2025-03-25,True
1355000,https://www.sgcarmart.com/used_cars/info.php?ID=1355000&DL=2140&utm_content=SLeligible,HYUNDAI OS KONA HEV 1.6 DCT S/R,HYUNDAI,Black,Petrol-Electric,122800.000000000,14490.000000000,2023-01-16,2839,60000,2023,732.000000000,Auto,76994.000000000,30348.000000000,80000.000000000,19488.000000000,1580,96,1376,1,SUV,2025-04-01 01:55:23.505741,2025-03-09,2025-03-26,True
1291464,https://www.sgcarmart.com/used_cars/info.php?ID=1291464&DL=2140&utm_content=SLeligible,HYUNDAI US4 STARIA 3.5 MPI SR AT,HYUNDAI,Silver,Petrol,194800.000000000,21200.000000000,2023-06-13,2991,2888,2023,3122.000000000,Auto,117801.000000000,35442.000000000,120889.000000000,41619.000000000,3470,200,2276,1,MPV,2025-04-01 01:53:10.994969,2025-03-09,2025-03-29,True
1247156,https://www.sgcarmart.com/used_cars/info.php?ID=1247156&DL=2754&utm_content=SLeligible,JAGUAR F-PACE 5.0P SVR,JAGUAR,Grey,Petrol,378800.000000000,38420.000000000,2023-07-18,3025,12500,2023,5514.000000000,Auto,142843.000000000,89197.000000000,123000.000000000,165431.000000000,5000,405,2058,1,SUV,2025-04-01 09:52:38.292240,2025-02-21,2025-03-17,True
1246413,https://www.sgcarmart.com/used_cars/info.php?ID=1246413&DL=2754&utm_content=SLeligible,JAGUAR F-TYPE 2.0 RWD,JAGUAR,Black,Petrol,349800.000000000,34140.000000000,2023-09-27,3095,5000,2023,1210.000000000,Auto,156720.000000000,73371.000000000,144640.000000000,119428.000000000,1997,221,1596,1,Sports Car,2025-04-01 01:11:07.575342,2025-03-12,2025-03-21,True
1301874,https://www.sgcarmart.com/used_cars/info.php?ID=1301874&DL=2754&utm_content=SLeligible,JAGUAR XF 2.0P 250PS RWD,JAGUAR,Silver,Petrol,238800.000000000,24680.000000000,2023-11-09,3138,32000,2023,1210.000000000,Auto,137345.000000000,42216.000000000,137000.000000000,52211.000000000,1997,184,1782,1,Luxury Sedan,2025-03-31 01:12:22.545453,2025-03-28,2025-03-28,True
1383606,https://www.sgcarmart.com/used_cars/info.php?ID=1383606&DL=2854,JAGUAR XF 2.0P 250PS RWD,JAGUAR,Blue,Petrol,258800.000000000,26840.000000000,2023-11-30,3159,34000,2023,1210.000000000,Auto,139167.000000000,42216.000000000,125011.000000000,52211.000000000,1997,184,1782,1,Luxury Sedan,2025-03-31 10:13:11.792093,2025-03-26,2025-03-30,True
1386095,https://www.sgcarmart.com/used_cars/info.php?ID=1386095&DL=3064,JAGUAR XF 2.0P 250PS RWD,JAGUAR,Black,Petrol,230800.000000000,23830.000000000,2023-10-31,3129,18000,2023,1210.000000000,Auto,165561.000000000,42216.000000000,158004.000000000,52211.000000000,1997,184,1782,1,Luxury Sedan,2025-03-31 09:57:04.042707,2025-03-26,2025-03-26,True
1385092,https://www.sgcarmart.com/used_cars/info.php?ID=1385092&DL=4639,JEEP GRAND CHEROKEE LIMITED 2.0L DOHC TURBO,JEEP,White,Petrol,248899.000000000,25560.000000000,2023-07-21,3029,11888,2023,1208.000000000,Auto,149185.000000000,53182.000000000,118001.000000000,73046.000000000,1995,200,2119,1,SUV,2025-03-31 15:36:01.879176,2025-03-22,2025-03-31,True
1337376,https://www.sgcarmart.com/used_cars/info.php?ID=1337376&DL=4704&utm_content=SLeligible,JEEP WRANGLER UNLIMITED SAHARA,JEEP,Beige,Petrol,255300.000000000,27150.000000000,2023-07-31,3040,9188,2023,1208.000000000,Auto,137736.000000000,45147.000000000,118001.000000000,57780.000000000,1995,200,2123,2,SUV,2025-03-30 22:58:36.922435,2025-03-29,2025-03-29,True
1380389,https://www.sgcarmart.com/used_cars/info.php?ID=1380389&DL=3163,KIA CERATO 1.6 SX SMART STREAM SUNROOF,KIA,White,Petrol,117009.000000000,13910.000000000,2023-06-23,3001,54000,2023,742.000000000,Auto,80715.000000000,18627.000000000,96206.000000000,5000.000000000,1598,90,1247,2,Mid-Sized Sedan,2025-04-01 02:24:25.246292,2025-03-06,2025-03-20,True
1385799,https://www.sgcarmart.com/used_cars/info.php?ID=1385799&DL=3047,KIA STONIC 1.0 DCT MHEV,KIA,Red,Petrol-Electric,111800.000000000,13660.000000000,2023-03-31,2912,25403,2023,392.000000000,Auto,74174.000000000,19509.000000000,88000.000000000,5000.000000000,998,88,1185,1,SUV,2025-03-31 03:13:59.356277,2025-03-26,2025-03-26,True
1373151,https://www.sgcarmart.com/used_cars/info.php?ID=1373151&DL=2965&utm_content=SLeligible,KIA STONIC 1.0 DCT MHEV SUNROOF,KIA,Red,Petrol-Electric,108000.000000000,13080.000000000,2023-04-14,2932,43000,2023,392.000000000,Auto,81413.000000000,20440.000000000,96501.000000000,5616.000000000,998,88,1288,1,SUV,2025-04-01 00:17:01.307680,2025-03-15,2025-03-15,True
1183426,https://www.sgcarmart.com/used_cars/info.php?ID=1183426&DL=3198&utm_content=SLeligible,LAMBORGHINI HURACAN STO COUPE RWD,LAMBORGHINI,Grey,Petrol,1298000.000000000,129790.000000000,2023-03-13,2894,6000,2023,5834.000000000,Auto,465937.000000000,268823.000000000,110524.000000000,531411.000000000,5204,470,1450,1,Sports Car,2025-03-31 15:07:02.608405,2025-03-23,2025-03-23,True
1358361,https://www.sgcarmart.com/used_cars/info.php?ID=1358361&DL=3003&utm_content=SLeligible,LAMBORGHINI HURACAN STO COUPE RWD,LAMBORGHINI,Black,Petrol,1250000.000000000,123330.000000000,2023-03-24,2904,688,2023,5834.000000000,Auto,486347.000000000,268823.000000000,110000.000000000,531411.000000000,5204,470,1450,1,Sports Car,2025-04-01 11:45:14.728620,2025-02-09,2025-03-03,True
1300596,https://www.sgcarmart.com/used_cars/info.php?ID=1300596&DL=2754&utm_content=SLeligible,LAND ROVER DEFENDER 90 2.0P AWD 5 SEATER,LAND ROVER,Silver,Petrol,309800.000000000,31010.000000000,2023-12-27,3184,8900,2023,1210.000000000,Auto,146074.000000000,55490.000000000,110001.000000000,77431.000000000,1997,221,2140,1,SUV,2025-04-01 09:50:26.752879,2025-02-21,2025-02-27,True
1300581,https://www.sgcarmart.com/used_cars/info.php?ID=1300581&DL=2754&utm_content=SLeligible,LAND ROVER DEFENDER 90 2.0P AWD 5 SEATER,LAND ROVER,Green,Petrol,309800.000000000,31000.000000000,2023-12-27,3184,9900,2023,1210.000000000,Auto,146074.000000000,55490.000000000,110001.000000000,77431.000000000,1997,221,2140,1,SUV,2025-04-01 01:05:10.818922,2025-03-12,2025-03-12,True
1360069,https://www.sgcarmart.com/used_cars/info.php?ID=1360069&DL=2754&utm_content=SLeligible,LAND ROVER DEFENDER 90 2.0P AWD 5 SEATER (AIR SUSP),LAND ROVER,Brown,Petrol,299800.000000000,30830.000000000,2023-09-15,3084,18750,2023,1210.000000000,Auto,167937.000000000,55675.000000000,137000.000000000,77783.000000000,1997,221,2140,1,SUV,2025-03-31 22:45:46.432364,2025-03-18,2025-03-18,True
1382778,https://www.sgcarmart.com/used_cars/info.php?ID=1382778&DL=3758,LAND ROVER DISCOVERY SPORT 2.0P R-DYNAMIC 7 SEATER,LAND ROVER,Brown,Petrol-Electric,280000.000000000,29370.000000000,2023-11-28,3156,30000,2023,1210.000000000,Auto,138244.000000000,41568.000000000,125011.000000000,50980.000000000,1997,147,1979,1,SUV,2025-04-01 00:51:14.540661,2025-03-13,2025-03-31,True
1342550,https://www.sgcarmart.com/used_cars/info.php?ID=1342550&DL=2754&utm_content=SLeligible,LAND ROVER DISCOVERY SPORT 2.0P R-DYNAMIC 7 SEATER,LAND ROVER,Red,Petrol-Electric,289800.000000000,30410.000000000,2023-12-08,3165,13900,2023,1210.000000000,Auto,146237.000000000,41568.000000000,135002.000000000,50980.000000000,1997,147,1979,1,SUV,2025-04-01 09:59:15.776541,2025-02-20,2025-02-20,True
1340159,https://www.sgcarmart.com/used_cars/info.php?ID=1340159&DL=2754&utm_content=SLeligible,LAND ROVER DISCOVERY SPORT 2.0P R-DYNAMIC 7 SEATER,LAND ROVER,Grey,Petrol-Electric,289800.000000000,30410.000000000,2023-12-08,3165,15100,2023,1210.000000000,Auto,146237.000000000,41568.000000000,135002.000000000,50980.000000000,1997,147,1979,1,SUV,2025-04-01 02:36:47.452738,2025-03-06,2025-03-06,True
1360910,https://www.sgcarmart.com/used_cars/info.php?ID=1360910&DL=2754&utm_content=SLeligible,LAND ROVER RANGE 3.0P SWB,LAND ROVER,Grey,Petrol-Electric,670800.000000000,67290.000000000,2023-03-31,2912,15700,2023,2382.000000000,Auto,284456.000000000,147342.000000000,107889.000000000,264153.000000000,2996,294,2379,1,SUV,2025-03-31 00:15:14.707291,2025-03-28,2025-03-28,True
1256167,https://www.sgcarmart.com/used_cars/info.php?ID=1256167&DL=2754&utm_content=SLeligible,LAND ROVER RANGE 3.0P SWB,LAND ROVER,White,Petrol-Electric,630800.000000000,69030.000000000,2023-07-06,3014,33000,2023,2382.000000000,Auto,148608.000000000,147344.000000000,123000.000000000,351501.000000000,2996,294,2379,1,SUV,2025-03-31 22:48:07.204658,2025-03-18,2025-03-18,True
1351254,https://www.sgcarmart.com/used_cars/info.php?ID=1351254&DL=3064&utm_content=SLeligible,LAND ROVER RANGE 4.4P LWB 530PS AWD,LAND ROVER,Gold,Petrol,738000.000000000,65330.000000000,2023-04-27,2946,9800,2023,4568.000000000,Auto,399882.000000000,218462.000000000,105524.000000000,420617.000000000,4395,390,2626,1,SUV,2025-03-31 17:19:19.094548,2025-03-19,2025-03-29,True
1363394,https://www.sgcarmart.com/used_cars/info.php?ID=1363394&DL=4524&utm_content=SLeligible,LAND ROVER RANGE 4.4P LWB 530PS AWD 7 SEATS,LAND ROVER,Green,Petrol,738000.000000000,73630.000000000,2023-04-11,2930,15000,2023,4568.000000000,Auto,306069.000000000,160459.000000000,107889.000000000,293010.000000000,4395,390,2650,1,SUV,2025-03-31 15:07:13.959392,2025-03-23,2025-03-23,True
1360513,https://www.sgcarmart.com/used_cars/info.php?ID=1360513&DL=4705&utm_content=SLeligible,LAND ROVER RANGE SPORT 3.0P SWB,LAND ROVER,Brown,Petrol-Electric,448800.000000000,41330.000000000,2023-04-26,2944,13800,2023,2382.000000000,Auto,265600.000000000,109500.000000000,116000.000000000,230400.000000000,2996,294,2310,1,SUV,2025-04-01 10:35:48.131759,2025-02-17,2025-03-03,True
1379845,https://www.sgcarmart.com/used_cars/info.php?ID=1379845&DL=3831,LAND ROVER RANGE VELAR 2.0P 250PS DYN HSE S/R,LAND ROVER,Grey,Petrol,339800.000000000,33060.000000000,2023-09-15,3083,12800,2023,1210.000000000,Auto,154402.000000000,76882.000000000,118002.000000000,128205.000000000,1997,184,1983,2,SUV,2025-04-01 02:07:41.627064,2025-03-07,2025-03-15,True
1367961,https://www.sgcarmart.com/used_cars/info.php?ID=1367961&DL=2754&utm_content=SLeligible,LAND ROVER RANGE VELAR 2.0P 250PS R-DYN S S/R,LAND ROVER,Blue,Petrol,335800.000000000,32660.000000000,2023-12-27,3184,11000,2023,1210.000000000,Auto,160009.000000000,65784.000000000,125011.000000000,100460.000000000,1997,184,1983,1,SUV,2025-04-01 02:31:08.755179,2025-03-06,2025-03-06,True
